1998/01/05,13000,13000,13000,13000,2.8
1998/01/06,13100,13200,13000,13200,3.5
1998/01/07,13200,13400,13100,13300,2.5
1998/01/08,13400,13600,13200,13200,13.1
1998/01/09,13000,13000,12800,12800,4
1998/01/12,12300,12600,12300,12500,1.5
1998/01/13,12500,12600,12400,12500,3.6
1998/01/14,12800,13200,12800,13200,55.6
1998/01/16,13200,13500,13000,13100,5.7
1998/01/19,13400,13400,13200,13200,8.9
1998/01/20,13000,13100,12900,13100,12.9
1998/01/21,13200,13200,12700,12900,9.7
1998/01/22,12700,12800,12600,12700,4.7
1998/01/23,12700,12800,12600,12600,15.2
1998/01/26,12600,12800,12500,12600,11
1998/01/27,12500,12800,12300,12700,16.5
1998/01/28,12800,13200,12800,13000,7.5
1998/01/29,13200,13200,12900,13200,8.6
1998/01/30,13500,13500,13300,13400,10.2
1998/02/02,13400,13400,13300,13300,10.2
1998/02/03,13300,13300,12800,12800,16.2
1998/02/04,12900,13000,12500,12700,5.7
1998/02/05,12400,12400,12100,12200,14.1
1998/02/06,12000,12000,11500,11500,10
1998/02/09,11400,11400,11300,11400,6.2
1998/02/10,11200,11400,11000,11400,7.7
1998/02/12,11600,11900,11400,11700,13
1998/02/13,11800,11800,11800,11800,4.9
1998/02/16,11800,11900,11800,11900,0.8
1998/02/17,11900,11900,11800,11800,10.8
1998/02/18,12000,12100,12000,12000,8.3
1998/02/19,11800,11900,11800,11900,0.7
1998/02/20,11600,11800,11600,11800,3
1998/02/23,11400,11500,11300,11300,2.8
1998/02/24,11300,11500,11200,11400,1.6
1998/02/25,11300,11600,11300,11600,4.1
1998/02/26,11600,11700,11600,11700,5.3
1998/02/27,11700,11700,11600,11600,1.7
1998/03/02,11600,11600,11500,11500,1.7
1998/03/03,11600,11900,11600,11800,12.4
1998/03/04,0,0,0,0,0
1998/03/05,11200,11400,11100,11100,1.1
1998/03/06,11200,11200,11000,11100,13.2
1998/03/09,11200,11200,11000,11000,3.2
1998/03/10,10900,10900,10600,10600,2.3
1998/03/11,10600,10600,10200,10200,9.4
1998/03/12,10400,10500,10300,10400,9
1998/03/13,10400,10800,10400,10800,24.3
1998/03/16,10900,10900,10900,10900,0.6
1998/03/17,10900,11000,10900,10900,3.2
1998/03/18,10900,10900,10700,10700,4
1998/03/19,10700,10700,10400,10500,11.3
1998/03/20,10300,10400,10200,10400,5.5
1998/03/23,10400,10400,10100,10100,7
1998/03/24,10100,10100,10100,10100,4.3
1998/03/25,10100,10200,10000,10100,5.1
1998/03/26,10500,10800,10500,10700,8
1998/03/27,11100,11400,11100,11400,2.6
1998/03/30,11500,11500,11400,11500,3.7
1998/03/31,11300,11600,11100,11600,5.8
1998/04/01,11500,11700,11500,11700,4.8
1998/04/02,11700,12100,11700,11900,7.1
1998/04/03,11900,11900,11300,11300,5
1998/04/06,11400,11600,11200,11600,7.2
1998/04/07,11000,11000,10800,11000,8.8
1998/04/08,11100,11600,11100,11600,4.7
1998/04/09,12100,12100,11800,11900,5.8
1998/04/10,12100,12100,11900,12000,17.4
1998/04/13,11960,12040,11960,12000,5.6
1998/04/14,11990,11990,11790,11820,3.7
1998/04/15,11870,11870,11800,11800,1.2
1998/04/16,11790,11790,11550,11550,2.6
1998/04/17,11550,11580,11550,11550,1.7
1998/04/20,0,0,0,0,0
1998/04/21,11320,11500,11300,11450,1
1998/04/22,11450,11580,11450,11540,4.4
1998/04/23,11610,11720,11600,11720,4.7
1998/04/24,11900,12220,11900,11980,8
1998/04/27,11780,11880,11780,11860,4.5
1998/04/28,11660,12000,11580,12000,4.7
1998/04/30,12060,12160,11930,11960,5.8
1998/05/01,12200,12200,12050,12160,8.8
1998/05/06,12200,12250,12120,12120,8.8
1998/05/07,11950,12300,11910,12030,7.9
1998/05/08,11900,12000,11900,11910,2.8
1998/05/11,11760,11820,11760,11810,0.3
